0.5107991360691145  0.0037037037037037646
0.7699784017278618  0.0037037037037037646
1.0075593952483803  0.011111111111111294
1.1425485961123112  0.014814814814814836
1.2721382289416847  0.02592592592592613
1.4017278617710582  0.0370370370370372
1.5637149028077753  0.04814814814814827
1.736501079913607  0.06666666666666687
1.9092872570194386  0.08148148148148171
2.0712742980561556  0.10000000000000009
2.2602591792656583  0.11851851851851869
2.4222462203023754  0.125925925925926
2.6004319654427643  0.13703703703703707
2.7624190064794814  0.14074074074074083
2.9406047516198703  0.14074074074074083
3.1133909287257016  0.13703703703703707
3.286177105831533  0.12962962962962976
